"NUM";"TITLE";"PRICE";"SALEPRICE";"SALEPER";"DESCRIPTION";"IMGDATA";"GAMEIMG";"URL";"VARIA"
1018;"Lucky Dungeon";"₩ 11,000";"₩ 9,900";"-10%";"Delve through a series of dungeons full of terrors Fight battles by stopping a board full of your equipment and skills Press your luck to gain battle resources but be careful One bad roll and you can lose everything This game doesnt contain any realworld currency gamblingmicrotransactions";"https://cdn.cloudflare.steamstatic.com/steam/apps/2653360/header.jpg?t=1699375732";"https://cdn.cloudflare.steamstatic.com/steam/apps/2653360/ss_ace655442aca6a8d4d52f91f100e7647cd242882.1920x1080.jpg?t=1699375732";"https://store.steampowered.com/app/2653360/Lucky_Dungeon?snr=1_2300_4__salebrowseall";1
1019;"SoundSc@pes";"₩ 7,800";"₩ 5,850";"-25%";"SoundScpes is an interactive audio sample player It features an intuitive user interface that emphasizes fast iteration and creativity Become immersed in reactive animations as you discover new ways to express yourself with a variety of audio editing tools and effects";"https://cdn.cloudflare.steamstatic.com/steam/apps/2616260/header.jpg?t=1699374094";"https://cdn.cloudflare.steamstatic.com/steam/apps/2616260/ss_67675812b54dc2983deb2ca05d41927439a23ae5.1920x1080.jpg?t=1699374094";"https://store.steampowered.com/app/2616260/SoundScpes?snr=1_2300_4__salebrowseall";1
1020;"Vagrus - The Riven Realms: Sunfire and Moonshadow";"₩ 16,800";"₩ 15,120";"-10%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2297000/header.jpg?t=1699372445";"https://cdn.cloudflare.steamstatic.com/steam/apps/2297000/ss_76dc7587d4d6bcb671b74c0a8f97e661c60768c4.1920x1080.jpg?t=1699372445";"https://store.steampowered.com/app/2297000/Vagrus__The_Riven_Realms_Sunfire_and_Moonshadow?snr=1_2300_4__salebrowseall";1
1021;"Vagrus - The Riven Realms Season Pass";"₩ 36,000";"₩ 30,600";"-15%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/1762031/header.jpg?t=1699371927";"https://cdn.cloudflare.steamstatic.com/steam/apps/1762031/ss_76dc7587d4d6bcb671b74c0a8f97e661c60768c4.1920x1080.jpg?t=1699371927";"https://store.steampowered.com/app/1762031/Vagrus__The_Riven_Realms_Season_Pass?snr=1_2300_4__salebrowseall";1
1022;"Limos' Lair";"₩ 8,900";"₩ 7,560";"-15%";"In this ActionPuzzle Metroidvania you will explore the lair of a longgone mythical creature and unravel its mysteries Consume enemies to gain their abilities use your froglike tongue to grapple and fight explore the land solve puzzles find secrets and complete challenges";"https://cdn.cloudflare.steamstatic.com/steam/apps/2414500/header.jpg?t=1699370936";"https://cdn.cloudflare.steamstatic.com/steam/apps/2414500/ss_d421cee7f291a238ee8ea11621bcaa2c40ed4aaa.1920x1080.jpg?t=1699370936";"https://store.steampowered.com/app/2414500/Limos_Lair?snr=1_2300_4__salebrowseall";1
1023;"CyberLink PowerDirector 2024 Ultimate";"₩ 227,000";"₩ 192,950";"-15%";"직관적이고 사용하기 쉬운 편집 도구 강력한 AI 기능 풍부한 비디오 특수 효과 수많은 로열티 프리 오디오 및 비디오 자료를 사용하여 신선하고 흥미로운 비디오를 쉽게 만들 수 있습니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/2530790/header.jpg?t=1699370668";"https://cdn.cloudflare.steamstatic.com/steam/apps/2530790/ss_78cd38633cb377f8dfb78629b0becbc338f5efeb.1920x1080.jpg?t=1699370668";"https://store.steampowered.com/app/2530790/CyberLink_PowerDirector_2024_Ultimate?snr=1_2300_4__salebrowseall";1
1024;"Tide of Thieves";"₩ 11,000";"₩ 9,900";"-10%";"Tide of Thieves is a colorful lighthearted topdown action adventure You take the helm of a pirate ship crewed by a salty old sea captain a cannoneer who always expect the worse and a witty cartographer all trying to claim back their treasure";"https://cdn.cloudflare.steamstatic.com/steam/apps/2112290/header.jpg?t=1699358772";"https://cdn.cloudflare.steamstatic.com/steam/apps/2112290/ss_8482f91ce92c3426557932800fd138d6c2a74c3d.1920x1080.jpg?t=1699358772";"https://store.steampowered.com/app/2112290/Tide_of_Thieves?snr=1_2300_4__salebrowseall";1
1025;"Cyber Blade: Action Platformer";"₩ 3,400";"₩ 2,890";"-15%";"Cyber Blade is an adrenalinepumping cyberpunk action game with a pixelated twist Destroy your enemies to the beat of stylish music dodging traps and lasers";"https://cdn.cloudflare.steamstatic.com/steam/apps/2618100/header.jpg?t=1699358654";"https://cdn.cloudflare.steamstatic.com/steam/apps/2618100/ss_08cc41cf48ff389197fec72f60e830048c057200.1920x1080.jpg?t=1699358654";"https://store.steampowered.com/app/2618100/Cyber_Blade_Action_Platformer?snr=1_2300_4__salebrowseall";1
1026;"Redgar: The Space Viking";"₩ 16,500";"₩ 13,200";"-20%";"우주 바이킹 레드가로 적을 물리치세요 액션과 스토리가 풍부한 탑다운 슈터 성 같은 우주선과 네온 골목에서 싸우세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/1900890/header.jpg?t=1699379799";"https://cdn.cloudflare.steamstatic.com/steam/apps/1900890/ss_aefa3de94cd088c1c5221925cc2c6d47f7d10970.1920x1080.jpg?t=1699379799";"https://store.steampowered.com/app/1900890/Redgar_The_Space_Viking?snr=1_2300_4__salebrowseall";1
1027;"Pathogen Purge - Tower Defense";"₩ 4,500";"₩ 4,050";"-10%";"Pathogen Purge is a thrilling microbiological tower defense game combining strategy and action as players become Nanobot Guardians defending the human body against relentless germs and viruses";"https://cdn.cloudflare.steamstatic.com/steam/apps/2460970/header.jpg?t=1699351475";"https://cdn.cloudflare.steamstatic.com/steam/apps/2460970/ss_98b5852c6fe509a47a1693c6c1b3bac3c4f50204.1920x1080.jpg?t=1699351475";"https://store.steampowered.com/app/2460970/Pathogen_Purge__Tower_Defense?snr=1_2300_4__salebrowseall";1
1028;"Deadfall: Soundtrack";"₩ 3,400";"₩ 2,890";"-15%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2674170/header.jpg?t=1699347824";"https://cdn.cloudflare.steamstatic.com/steam/apps/2674170/ss_26c0a5c23b2e7958da1e21909bb4e37abb251dc3.1920x1080.jpg?t=1699347824";"https://store.steampowered.com/app/2674170/Deadfall_Soundtrack?snr=1_2300_4__salebrowseall";1
1029;"Hidden World 6 Top-Down 3D";"₩ 1,785,000";"₩ 18,900";"-99%";"지도에 숨겨진 개체를 찾으십시오";"https://cdn.cloudflare.steamstatic.com/steam/apps/2663780/header.jpg?t=1699347534";"https://cdn.cloudflare.steamstatic.com/steam/apps/2663780/ss_3c2e648aa26b18eba2095dcbb2a4ed8a423a3188.1920x1080.jpg?t=1699347534";"https://store.steampowered.com/app/2663780/Hidden_World_6_TopDown_3D?snr=1_2300_4__salebrowseall";1
1030;"My Mad Scientist Roommate Turned Me Into Her Personal Robotic Battle Maiden?!?";"₩ 32,000";"₩ 28,800";"-10%";"After being inadvertantly transformed into a robotic battle maiden by their criminally insane roommate Sam is dragged along on a ridiculous adventure in a dimension full of ravenous monster girls Will Sam find a way out of this mess and return to their original body Probably not but who knows";"https://cdn.cloudflare.steamstatic.com/steam/apps/2121260/header.jpg?t=1699332964";"https://cdn.cloudflare.steamstatic.com/steam/apps/2121260/ss_fd7615d53e81b51305afb2a27a31f014f63a0a9d.1920x1080.jpg?t=1699332964";"https://store.steampowered.com/app/2121260/My_Mad_Scientist_Roommate_Turned_Me_Into_Her_Personal_Robotic_Battle_Maiden?snr=1_2300_4__salebrowseall";1
1031;"Iglacia";"₩ 3,400";"₩ 2,550";"-25%";"이 그림 기반 로그라이트에서 강력한 크리스탈을 숨긴 펭귄이 되어 그림을 그리고 총을 쏘아 승리를 향해 나아가세요";"https://cdn.cloudflare.steamstatic.com/steam/apps/2612670/header.jpg?t=1699300815";"https://cdn.cloudflare.steamstatic.com/steam/apps/2612670/ss_6f9525a7570f19200913793ccd4a6149c5285012.1920x1080.jpg?t=1699300815";"https://store.steampowered.com/app/2612670/Iglacia?snr=1_2300_4__salebrowseall";1
1032;"Elfboarders";"₩ 14,500";"₩ 10,150";"-30%";"Elfboarders a competitive snowboardracing beatemups brawler Relative to the games of the 90s Elfboarders brings a focus on LAN multiplayer play and a trytobeatthecomputerssolo attitude Four player maximum Online play available";"https://cdn.cloudflare.steamstatic.com/steam/apps/2260350/header.jpg?t=1699579658";"https://cdn.cloudflare.steamstatic.com/steam/apps/2260350/ss_9fae4a350ac7e174add72405fd38574d98d73d1d.1920x1080.jpg?t=1699579658";"https://store.steampowered.com/app/2260350/Elfboarders?snr=1_2300_4__salebrowseall";1
1033;"RPG Maker MV - Cursed Kingdoms Monster Pack 2";"₩ 16,500";"₩ 14,850";"-10%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2670040/header.jpg?t=1699298878";"https://cdn.cloudflare.steamstatic.com/steam/apps/2670040/ss_e919a10f2e3f581fb41b1a457f5b611eba50afcd.1920x1080.jpg?t=1699298878";"https://store.steampowered.com/app/2670040/RPG_Maker_MV__Cursed_Kingdoms_Monster_Pack_2?snr=1_2300_4__salebrowseall";1
1034;"Dash & Swing";"₩ 3,400";"₩ 2,720";"-20%";"A fastpaced action platformer use your acrobatic skills to navigate through challenging levels Swing and dash through a variety of obstacles to reach the end of each stage With intuitive controls and thrilling gameplay Dash  Swing offers an exciting experience for players who love platformers";"https://cdn.cloudflare.steamstatic.com/steam/apps/2363780/header.jpg?t=1699546530";"https://cdn.cloudflare.steamstatic.com/steam/apps/2363780/ss_c02de160294295b1ba5151dbff680e962bf96bdd.1920x1080.jpg?t=1699546530";"https://store.steampowered.com/app/2363780/Dash__Swing?snr=1_2300_4__salebrowseall";1
1035;"Warlordocracy Ch. 2";"₩ 4,500";"₩ 3,600";"-20%";"";"https://cdn.cloudflare.steamstatic.com/steam/apps/2498110/header.jpg?t=1699296971";"https://cdn.cloudflare.steamstatic.com/steam/apps/2498110/ss_0f3977003f3c88e4fdefa4d44c705779b475e3d8.1920x1080.jpg?t=1699296971";"https://store.steampowered.com/app/2498110/Warlordocracy_Ch_2?snr=1_2300_4__salebrowseall";1
1036;"Witchcraft Survivors";"₩ 5,600";"₩ 4,480";"-20%";"Annihilate hordes of enemies in this thrilling fastpaced action roguelite rpg and fill the screen with your magic Kill your foes become stronger each second and upgrade your characters with new spells and abilities Can you survive the monsters that threaten your very existence";"https://cdn.cloudflare.steamstatic.com/steam/apps/2443370/header.jpg?t=1699290001";"https://cdn.cloudflare.steamstatic.com/steam/apps/2443370/ss_f06a49479ac7c9abc0c62e44dca4257184f28a50.1920x1080.jpg?t=1699290001";"https://store.steampowered.com/app/2443370/Witchcraft_Survivors?snr=1_2300_4__salebrowseall";1
1037;"Deadfall";"₩ 11,000";"₩ 9,350";"-15%";"Deadfall is a dark bloody atmospheric dynamic brutal shooter in the spirit of action movies of the 80s and 90s";"https://cdn.cloudflare.steamstatic.com/steam/apps/2448420/header.jpg?t=1699289853";"https://cdn.cloudflare.steamstatic.com/steam/apps/2448420/ss_48389d65757d41c3276376b7af0eea708892780c.1920x1080.jpg?t=1699289853";"https://store.steampowered.com/app/2448420/Deadfall?snr=1_2300_4__salebrowseall";1
1038;"Adventure Trip: London";"₩ 4,500";"₩ 3,820";"-15%";"If you are a virtual bird but love adventure too this game is just for you";"https://cdn.cloudflare.steamstatic.com/steam/apps/2648610/header.jpg?t=1699285228";"https://cdn.cloudflare.steamstatic.com/steam/apps/2648610/ss_08ea67ff4af9bdef4ef28fa7924fbd38f3eb902e.1920x1080.jpg?t=1699285228";"https://store.steampowered.com/app/2648610/Adventure_Trip_London?snr=1_2300_4__salebrowseall";1
1039;"Living Cell";"₩ 5,600";"₩ 5,040";"-10%";"You are the liquidator survived the samosbor in block G326 of the endless Gigakhrushchyovka You have to find out what happened in this block evacuate the residents and find a way out for yourself But is everything as simple as it seems at first glance";"https://cdn.cloudflare.steamstatic.com/steam/apps/2380310/header.jpg?t=1699486222";"https://cdn.cloudflare.steamstatic.com/steam/apps/2380310/ss_ed48462220dff79efc6840654753b25aa8483cc0.1920x1080.jpg?t=1699486222";"https://store.steampowered.com/app/2380310/Living_Cell?snr=1_2300_4__salebrowseall";1
1040;"Emberrush";"₩ 2,300";"₩ 1,610";"-30%";"Immerse yourself in a fabulous atmosphere in Emberrush You have to fight off waves of enemies that are heading towards your settlement";"https://cdn.cloudflare.steamstatic.com/steam/apps/2558050/header.jpg?t=1699275423";"https://cdn.cloudflare.steamstatic.com/steam/apps/2558050/ss_f1bd2ffbc3857d632f85d4d693730cc422b2c4d3.1920x1080.jpg?t=1699275423";"https://store.steampowered.com/app/2558050/Emberrush?snr=1_2300_4__salebrowseall";1
1041;"MALWARE Rewritten";"₩ 7,800";"₩ 7,020";"-10%";"A game where you play as a malware and your goal is to destroy the computer from within";"https://cdn.cloudflare.steamstatic.com/steam/apps/1777320/header.jpg?t=1699362493";"https://cdn.cloudflare.steamstatic.com/steam/apps/1777320/ss_d54187cbdd720dffab676dfc0e464627cbb786da.1920x1080.jpg?t=1699362493";"https://store.steampowered.com/app/1777320/MALWARE_Rewritten?snr=1_2300_4__salebrowseall";1
1042;"Ultimate Tower Defense";"₩ 1,100";"₩ 660";"-40%";"Ultimate Tower Defense is a thrilling and challenging game that puts your strategic skills to the test";"https://cdn.cloudflare.steamstatic.com/steam/apps/2649570/header.jpg?t=1699271466";"https://cdn.cloudflare.steamstatic.com/steam/apps/2649570/ss_095a1cc9d29e06a0fcf0f35d1f63e7e8e68d50be.1920x1080.jpg?t=1699271466";"https://store.steampowered.com/app/2649570/Ultimate_Tower_Defense?snr=1_2300_4__salebrowseall";1
1043;"Zombie Rooms";"₩ 1,100";"₩ 880";"-20%";"The zombie apocalypse takes a hilarious dimension";"https://cdn.cloudflare.steamstatic.com/steam/apps/2653960/header.jpg?t=1699262117";"https://cdn.cloudflare.steamstatic.com/steam/apps/2653960/ss_6d787c00baac3f7ad3106d9186980e5249962ad6.1920x1080.jpg?t=1699262117";"https://store.steampowered.com/app/2653960/Zombie_Rooms?snr=1_2300_4__salebrowseall";1
1044;"Impact";"₩ 7,800";"₩ 7,020";"-10%";"Build your deck against hundreds of monsters and defend yourself against your enemies with the best deck Unlock characters with roguelite elements a wide range of weapons and special abilities as you progress";"https://cdn.cloudflare.steamstatic.com/steam/apps/2362010/header.jpg?t=1699596148";"https://cdn.cloudflare.steamstatic.com/steam/apps/2362010/ss_8b15c32aa025b5c5b6908e11ff50d8722b8221a0.1920x1080.jpg?t=1699596148";"https://store.steampowered.com/app/2362010/Impact?snr=1_2300_4__salebrowseall";1
1045;"Brutal TD";"₩ 2,300";"₩ 1,610";"-30%";"Brutal TD is a minimalist retrostyled game that combines elements of tower defense games and classic space shooters Brutal TD puts you in complete control of a single tower You can choose what enemies to fire at which enemies you prioritize and how to spend your resources";"https://cdn.cloudflare.steamstatic.com/steam/apps/2176020/header.jpg?t=1699239566";"https://cdn.cloudflare.steamstatic.com/steam/apps/2176020/ss_a8e1d427ec06bc8368107678b9f684ec6c983228.1920x1080.jpg?t=1699239566";"https://store.steampowered.com/app/2176020/Brutal_TD?snr=1_2300_4__salebrowseall";1
1046;"猫咪快递";"₩ 4,500";"₩ 3,820";"-15%";"Cat Express is a relaxing and healing game that combines running fishing and collection gameplay In the game you can play as a cat to complete express delivery tasks and earn coins to buy various furniture to decorate your cat house In your free time you can also go fishing to relax";"https://cdn.cloudflare.steamstatic.com/steam/apps/2617470/header.jpg?t=1699231476";"https://cdn.cloudflare.steamstatic.com/steam/apps/2617470/ss_f6de0f271c8553023f838fd805db1f99938b1569.1920x1080.jpg?t=1699231476";"https://store.steampowered.com/app/2617470/?snr=1_2300_4__salebrowseall";1
1047;"Alaca";"₩ 5,600";"₩ 5,040";"-10%";"Alaca 탑 다운 시점의 액션 로그 라이크 게임입니다 게임 내에서 다양한 종류의 무기와 요소를 올바른 방식으로 조합하여 자신의 캐릭터를 만들고 숙달해야 합니다 저장 지점이 없습니다 처치하고 캐릭터를 키워 나아가고 배우며 반복합니다";"https://cdn.cloudflare.steamstatic.com/steam/apps/2534660/header.jpg?t=1699196697";"https://cdn.cloudflare.steamstatic.com/steam/apps/2534660/ss_349eef76ddaf826e49c36142f07561a991923389.1920x1080.jpg?t=1699196697";"https://store.steampowered.com/app/2534660/Alaca?snr=1_2300_4__salebrowseall";1
1048;"City Zombie Madness";"₩ 1,100";"₩ 660";"-40%";"City Zombie Madness is a tower defense game in a postapocalypse military zombie setting";"https://cdn.cloudflare.steamstatic.com/steam/apps/2294060/header.jpg?t=1699192493";"https://cdn.cloudflare.steamstatic.com/steam/apps/2294060/ss_54d401562dbe0b913bc97721fc2dc8bb9f512868.1920x1080.jpg?t=1699192493";"https://store.steampowered.com/app/2294060/City_Zombie_Madness?snr=1_2300_4__salebrowseall";1
1049;"Solitary Cat";"₩ 3,400";"₩ 2,720";"-20%";"The ultimate lightweight solitaire featuring simple yet robust rules for hours of darkmode fun Based on Klondike 40 Thieves and Bakers Game";"https://cdn.cloudflare.steamstatic.com/steam/apps/2655930/header.jpg?t=1699180136";"https://cdn.cloudflare.steamstatic.com/steam/apps/2655930/ss_81b54713ccc0df27dd77670cf0e65fe0ee94f0bc.1920x1080.jpg?t=1699180136";"https://store.steampowered.com/app/2655930/Solitary_Cat?snr=1_2300_4__salebrowseall";1
1050;"懐旧ノ絵詞";"₩ 3,400";"₩ 3,060";"-10%";"ドットかわいいキャラクター達が紡ぐ レトロなシューティングアクションゲーム 失われた神器をめぐって世界を駆けろ";"https://cdn.cloudflare.steamstatic.com/steam/apps/2212440/header.jpg?t=1699175200";"https://cdn.cloudflare.steamstatic.com/steam/apps/2212440/ss_70cbd4dba7ed24217cf1b0a3192690d5ac42d036.1920x1080.jpg?t=1699175200";"https://store.steampowered.com/app/2212440/?snr=1_2300_4__salebrowseall";1
1051;"淤積的祈禱（Silted Prayer）";"₩ 19,500";"₩ 15,990";"-18%";"A hundred years ago the chaotic world was suddenly pacified by the sword saint Nedidora gradually moving towards peace However the crisis of the curse of all things was also uncovered On the dark world tree what kind of things will Karulu as a lord encounter";"https://cdn.cloudflare.steamstatic.com/steam/apps/2429380/header.jpg?t=1699417390";"https://cdn.cloudflare.steamstatic.com/steam/apps/2429380/ss_9918dd05a61921599bf53ca5b5bebb09fb607ffa.1920x1080.jpg?t=1699417390";"https://store.steampowered.com/app/2429380/Silted_Prayer?snr=1_2300_4__salebrowseall";1
