"NUM";"TITLE";"GENRE"
1595;"동물 퍼즐 세계 (Animal Puzzle World)";"액션"
1596;"동물 퍼즐 세계 (Animal Puzzle World)";"아케이드"
1597;"동물 퍼즐 세계 (Animal Puzzle World)";"퍼즐"
1598;"동물 퍼즐 세계 (Animal Puzzle World)";"학습"
1599;"Super Trunko Go";"액션"
1600;"Super Trunko Go";"어드벤처"
1601;"Super Trunko Go";"슈팅"
1602;"Chaos Galaxy";"RPG"
1603;"Chaos Galaxy";"전략"
1604;"Chaos Galaxy";"시뮬레이션"
1605;"Chaos Galaxy";"슈팅"
1606;"자연 퍼즐 (Nature Puzzle)";"아케이드"
1607;"자연 퍼즐 (Nature Puzzle)";"트레이닝"
1608;"자연 퍼즐 (Nature Puzzle)";"학습"
1609;"Bunker 21 Extended Edition";"액션"
1610;"Bunker 21 Extended Edition";"어드벤처"
1611;"Bunker 21 Extended Edition";"시뮬레이션"
1612;"Bunker 21 Extended Edition";"슈팅"
1613;"검과 뼈 2";"RPG"
1614;"검과 뼈 2";"어드벤처"
1615;"검과 뼈 2";"전략"
1616;"검과 뼈 2";"격투"
1617;"Dr. Fetus' Mean Meat Machine";"아케이드"
1618;"Dr. Fetus' Mean Meat Machine";"퍼즐"
1619;"Anime Beauty Girl Puzzle - Love Game History Adventure";"액션"
1620;"Anime Beauty Girl Puzzle - Love Game History Adventure";"전략"
1621;"Anime Beauty Girl Puzzle - Love Game History Adventure";"퍼즐"
1622;"Anime Beauty Girl Puzzle - Love Game History Adventure";"시뮬레이션"
1623;"아비아 코퍼레이션";"전략"
1624;"아비아 코퍼레이션";"아케이드"
1625;"아비아 코퍼레이션";"시뮬레이션"
1626;"Move The Box: 클래식 블록 퍼즐";"아케이드"
1627;"Move The Box: 클래식 블록 퍼즐";"퍼즐"
1628;"Move The Box: 클래식 블록 퍼즐";"보드"
1629;"Kovox Pitch";"액션"
1630;"Kovox Pitch";"어드벤처"
1631;"Kovox Pitch";"음악"
1632;"Kovox Pitch";"스포츠"
1633;"SENSEs: Midnight";"액션"
1634;"SENSEs: Midnight";"RPG"
1635;"SENSEs: Midnight";"어드벤처"
1636;"SENSEs: Midnight";"퍼즐"
1637;"Move The Pin: 클래식 논리 퍼즐";"아케이드"
1638;"Move The Pin: 클래식 논리 퍼즐";"퍼즐"
1639;"Move The Pin: 클래식 논리 퍼즐";"보드"
1640;"LASERPITIUM";"액션"
1641;"LASERPITIUM";"아케이드"
1642;"LASERPITIUM";"슈팅"
1643;"LOOP8 루프 에이트";"액션"
1644;"LOOP8 루프 에이트";"RPG"
1645;"LOOP8 루프 에이트";"어드벤처"
1646;"월드워 컴뱃가디언(World War: Combat Guardian)";"액션"
1647;"월드워 컴뱃가디언(World War: Combat Guardian)";"전략"
1648;"월드워 컴뱃가디언(World War: Combat Guardian)";"아케이드"
